tweet_id,sentiment,content,label,data_type
1965602251,worry,@men l'm on 3 days too matt. no fun this weekend.,2,train
1965602257,happiness,glad to be home i wish i could make @men feel better,4,train
1965602293,love,@men *hugs*,3,train
1965646746,happiness,"crisis averted! phew! on a different note, @men and @men...you guys are making me so proud! tear! wish i could have joined",4,train
1965647051,sadness,@men warm and wet spent the day carpet cleaning the yacht,0,train
1965647071,worry,trying to figure out how this works ... boo,2,train
1965647264,sadness,they are out of ice cream at the crazy mocha in ss. this means no espresso milkshake...,0,train
1965647556,worry,"@men hey thought ud be on here most likely, i am stressed out i really do not know why x",2,train
1965647929,sadness,@men noo it was a real mushroom! but our neighbor uprooted it,0,train
1965648303,neutral,? ? ? you cannot be 29...on sugar mountain...(or so people tell me...) ? ? ?,1,train
1965648395,sadness,tired...but cannot go to bed yet...,0,train
1965648400,neutral,made a little cover for my iphone. the birds are not upside down on the back -url- and -url-,1,train
1965648638,sadness,notthebest weekend...but oh well...i have a right to be sad,0,train
1965648652,love,"maybe someday. i lova ya, friends!! <-empp my computer sucks listening to coldplay&lt;3 tomorrow meet my bbff",3,train
1965648920,sadness,puzzled by people's mood swings... it makes me somewhat sad that i cannot pinpoint how they feel,0,train
1965649045,neutral,homework,1,train
1965649088,worry,@men pandora is blocked at my work bummed,2,train
1965649254,sadness,made a little cover for my iphone. the birds are not upside down on the back -url- and http... -url-,0,val
1965649463,worry,i am so bunged up!! <-empp i hate colds!! <-empp,2,train
1965649922,sadness,"watched ten pounds last night, brilliant movie,i could not stop weeping!! <-empp",0,train
1965650058,sadness,@men it is nto as good,0,train
1965650474,worry,"back from dr. appt. no real diagnosis (hmph), just prescribed antibiotics, and an inhaler to help w/ the extreme coughing.",2,train
1965650484,worry,"oh hey, look, north korea are going to kill us all; or at least some of us.",2,train
1965650573,happiness,either my inerne is fucked or my mind is but i am pretty sure that it is the internet,4,train
1965650925,worry,"wide awake, scoffed 3/4's of a pizza and feel like a sumo such a weak day! run tomorrow",2,train
1965650962,worry,"-url- - this has never happened before skeptical, annoyed, undecided, uneasy or hesitant orange blinky lights. i think i have broke my battery again",2,val
1965651336,neutral,nobody is up this early,1,train
1965651419,sadness,everything is going wrong in my  quote  happy day quote ,0,train
1965651601,neutral,cleaning my room,1,train
1965652222,sadness,going to bed cannot take this has any longeerr maan. [u],0,train
1965652526,happiness,@men omg me 2 !! <-empp haha i was half an hour late 4 work whoops !! <-empp hahaha i h8 workin sat mornins,4,train
1965652759,neutral,"@men now it let me upload a pic, but i do not have one of myself in the pc",1,train
1965653120,neutral,"@men unfortunately, no.",1,train
1965653261,sadness,"@men belay the swimsuit, hot tub will not be ready this weekend. sadness",0,train
1965653560,love,@men @men sending you both tons of thankful love for sock summit. i cannot believe the utter crap that some people spew.,3,train
1965653898,sadness,bah! still at work. lol my feet hurt and my nose will not stop running!,0,train
1965653899,sadness,@men i do not evn talk 2 him no more. it was a huge mistake. i shoulda listened 2 her. i kno she has disappointed in me.,0,train
1965654099,neutral,@men me too,1,train
1965654109,worry,i feel useless i do not know what to do right now. i am so bored,2,train
1965654161,neutral,@men yeah same,1,train
1965654289,neutral,angus down 3-1 in first set -url-,1,train
1965654337,sadness,has finished exams... has (almost) moved out of halls and is leaving london tomorrow,0,train
1965654608,sadness,that is okay... i did not want to watch shelby anyway!,0,train
1965654728,neutral,@men bye bye beard,1,train
1965654733,worry,@men i am sorry that sucks. i got my overtime in my check already today...now i am really tempted to blow off tomorrow,2,train
1965654766,neutral,@men nope,1,train
1965655087,neutral,ha! i think i really have lost it. time to get ready for work.,1,train
1965655421,neutral,@men i could not get used to the columns in tweetdeck. there was only room for 4 or 5 columns on my macbook.,1,train
1965655628,worry,@men haha...i will not well il try not...lol... night chick...xx,2,train
1965656067,sadness,twitter's being lame and will not post my twitpic of gucci and i,0,train
1965656114,happiness,"@men yeah it made a great noise, and tripped the house circuit breaker. good times. $200 worth of parts too",4,train
1965656253,neutral,@men nothing yet,1,train
1965656320,worry,hate being skint anybody want to give me another job? haha!,2,train
1965656416,sadness,@men but i know i cannot,0,train
1965656508,worry,poor flores! not happy about the latest news #has nats,2,train
1965656788,neutral,golden girls marathon about to end #has lofnotc,1,train
1965657212,worry,i just burnt my ear,2,train
1965657501,sadness,@men kenny u alive!! <-empp...i am here getting da hair done...to bad i am not chillin w/ u todat kinda sad,0,train
1965657704,happiness,getting ready to see my cousins graduate. going to miss em.,4,train
1965658823,sadness,@men same here. like i know there has people who have worse lives than me but i wish i could go back and change some aspects of my life,0,train
1965659131,worry,@men yes i am. but she did not follow me,2,train
1965659164,neutral,@men what has the matter chickadee?,1,train
1965659517,love,getting a pedicure. i love these. my massage did not include a leg/arm/foot massage today.,3,train
1965659668,happiness,jon made one of the greatest dinners ever: roast pork tenderloin on a bed of wild rice on a bed of mixed greens and yummy sauce. no wine,4,train
1965664684,sadness,trully a awful day! shitty!,0,train
1965665033,love,is it wrong that i love john travolta,3,train
1965665387,sadness,getting ready 2 leave 2 a girl scout metting...don't feel like it but i have 2...,0,train
1965665509,sadness,i am so hungry...if my arm we are on the core diet i would eat it! guess i have to wait until dinner is ready,0,train
1965665847,worry,@men it would take jamy 6 months to figure out how it works. i wanted to go see a movie tonight! then i remembered the game was on,2,train
1965665883,worry,i need monies. school is expensive.,2,train
1965666902,sadness,i miss @men!! <-empp she has gone for the whoollee <-empu weekend!! <-empp boo hoo,0,train
1965667019,sadness,sick of fighting so it looks like no more burlesque for me,0,train
1965667640,worry,@men @men gutted i miss that! the one night i try 2 leave early lol! friends visitin we are tired haha!,2,train
1965667672,neutral,cleaning my room,1,train
1965667859,worry,major iphone problems will not let me send texts but i can do everything else! can anyone help,2,train
1965667911,sadness,@men aww that is awful. makes me so sad,0,train
1965667923,happiness,@men lol well i am qlad u enjoyed yur ramen noodles... i had fried chicken ...im tired now,4,train
1965668355,neutral,#has followfriday @men cuz i have never been added to anyone's followfriday either and cuz he has got a cool picture,1,train
1965668385,worry,@men it is gay...u have dissappointed me that past few days,2,train
1965669393,worry,@men i am sorry about your car. i feel for you...,2,train
1965669791,neutral,this gar keeps going out - 3rd relight,1,train
1965669794,worry,@men nick wtf i was going to <-empu go but i have no ride. <-empu boo,2,train
1965670034,neutral,left the bases loaded...,1,train
1965670049,neutral,i am slightly over it do not feel like today much at all,1,train
1965670356,worry,sugarland. so hot outside. why so much hotter than the northwest?,2,train
1965671261,sadness,is feeling a bit lonely,0,train
1965671333,worry,sad ending to the softball season.,2,train
1965671451,worry,"@men hmm...chinese delivery it is. altho, how will i order? i cannot <-empu talk! <-empu",2,train
1965671824,love,i love to jazzercise with mrs. underwood. i wish she was my chaperone.,3,train
1965672004,sadness,@men ouch. realising how sheltered my upbringing was.,0,train
1965672452,happiness,hey i am back on... but msn will not work darn msn haha. cannot stop thinking about 3d movie haha!,4,train
1965673512,worry,@men awee i am sorry but deep down u know i love ya!,2,train
1965673996,sadness,@men sounds like a terrific service. i am sorry to hear about her mom.,0,train
1965674792,worry,some guy just said he wanted to spank me,2,train
1965674847,neutral,the palm pre does not record video,1,train
1965674922,sadness,honestly at home alone,0,train
1965675277,neutral,watching et today! heart supposed to have a clip from new moon hating drag me to he shall,1,train
1965675384,sadness,@men ellen...why you got to lie? i am so sad rite now.,0,train
1965675491,sadness,stars and sons was hard to review. did not grab me instantly this morning so will have to delay the review to a 2nd listening tomorrow,0,val
1965675495,sadness,@men i miss bein 18,0,train
1965675769,sadness,@men was jst out there wednesday,0,train
1965676012,worry,@men i am lost. please help me find a good home.,2,train
1965676201,sadness,off to the gym by myself! no fun!,0,train
1965676351,worry,how bad has life gotten where u werecounting on the church50\50 raffle? the answer is real bad,2,train
1965676468,worry,"@men very cute - i do not think i can make it to makerfaire, sadly",2,train
1965676556,worry,@men i am lost. please help me find a good home.,2,train
1965677070,happiness,@men omg i want to go too! hahaha,4,train
1965677343,happiness,@men have fun without me pasty &lt;33,4,train
1965677919,worry,wishing it was naptime,2,train
1965678222,neutral,@men ah same how was oliver?? <-empp so anooyed i could not come. we are the only ones with twiiter it is great! x,1,train
1965678440,worry,mad the rain got me...now i cannot go see jaiden *|)|/-\|\|/-\*,2,train
1965678469,worry,miss the newest version on glade on debian...,2,train
1965678717,worry,boredom is not any fun...wish i had somebody to hang out with tonite...,2,train
1965678965,neutral,"@men if i skipped, that could get messy rofl",1,train
1965684631,sadness,seagull hates me and i am utterly depressed about it. i miss hi am.,0,train
1965684919,worry,"@men nope, will not be ... although i am not sure i want to go!",2,train
1965685004,worry,it is gloomy as he shall outside today.,2,train
1965685020,sadness,idk i cannot do shit,0,train
1965685086,neutral,@men i cannot find any,1,train
1965685440,neutral,@men yeah! but too late lol,1,train
1965685537,sadness,@men i wish i could...but i am @ work when she has on...,0,train
1965685625,worry,@men...are you really not touring anymore?? <-empp my brother told me. i shall miss ur concerts!! <-empp,2,train
1965685735,sadness,got the cofo to late did not close today will close monday...back out to meet a buyer tonight to show a few homes to,0,train
1965685765,neutral,craziier are off of msn!,1,train
1965686023,sadness,so bored... could not go to a-kon...,0,train
1965686692,sadness,chris sab and i = comme <-empu estas <-empu bitches <-empu,0,train
1965686728,worry,"@men oh man, that sucks i am sorry, doll.",2,train
1965686734,sadness,"humm... ohh i miss you so much!! <-empp really, but i hope you have a nice friends, like us happy face or smiley",0,train
1965686969,worry,@men: first impression is that it is considerably slower to boot than 2008 #has beta1,2,train
1965687051,worry,how sad. last entrance 2cal academy of science was at 4pm. and it was zipcode free day too.,2,train
1965687108,worry,"this hole twitter thing is new too me, it is not letting me change my picture so your stuvk with the wee stpid thing for now",2,train
1965687284,worry,"so much to do this summer, hopefully all comes in favor and nothing has to be cancelled worked hard for it...",2,train
1965687376,worry,sorry my bad.,2,train
1965687402,worry,@men you shall be waiting a loong time,2,train
1965687620,happiness,@men $300 later... i feel so good! but guilty,4,train
1965687736,sadness,"rode the moped to the mall. fun stuff, it is flippin gorgeous out. i am sad that @men is sick",0,train
1965687739,sadness,no santa cruz for me but i do have an interview at jamba tomorrow morning (:,0,train
1965687898,neutral,packing...,1,train
1965688043,happiness,"@men i have to call stevie to reschedule!! <-empp i won a competition yesterday to the launch of sims 3 at luna park, same day at 6pm",4,train
1965688053,love,@men i love sausage too #has kitchenfire,3,train
1965688067,neutral,"@men i know, i know... -hugs-",1,train
1965688466,love,look what i got for lunch today!! <-empp a cheese empanada and tequeï¿½os venezuelan style!! <-empp i miss this soo much! -url-,3,train
1965689125,neutral,@men why not?,1,train
1965689251,neutral,@men that is exactly <-empu how i feel right now.,1,train
1965689642,worry,turning laptop of. i am scared poor baby.,2,train
1965689647,sadness,summer/ yet i have to read 6 books... 6 long books,0,train
1965689651,worry,wonders if anyone would care if she died tomorrow,2,train
1965689703,neutral,night twitterland x i have to be up in five hours sigh,1,train
1965689820,sadness,argh noo! missed the killers on wossy! that sucks! missed out on brandon. total failure! anyone know if it is repeated? must investigate!,0,train
1965690227,worry,"@men yeah fail times. she was in an accident like a month ago, too, almost same thing. was on the bus on her motorscooter",2,train
1965690421,neutral,@men did you get my text?,1,train
1965690612,happiness,@men omg yes!! <-empp but i have to get ready for work early tonight i have payroll distribution duty,4,train
1965690703,neutral,i have to work tomorrow too sheli,1,train
1965690968,worry,still sick thinking about naming the puppy june,2,train
1965691356,neutral,"i was talking with my best friend ï¿½ureo about i-phones, rio de janeiro, and valentines day in brazil. he has a girlfriend and iï¿½m not",1,train
1965691617,worry,@men ah bad times i hate exams. i feel so unprepared this time as well. sucks haha.,2,train
1965691986,worry,my blackberry is soon approaching her death,2,train
1965692200,worry,such a headache it is killen me!,2,train
1965693420,neutral,i miss you bby wish you we are going tomorrow to make me do good.,1,train
1965693715,worry,"@men i hope u enjoyed it and your back is now feeling much more better god,its 1:20am...heading to bed god...too late...good night",2,train
1965694268,sadness,@men i think they are disgusting,0,train
1965694409,worry,"trying to upload a custom background on here, but it is not working",2,train
1965694599,worry,acho q to,2,train
1965695115,happiness,@men sharee.,4,train
1965695151,neutral,@men i wish you we are here with me right now,1,train
1965695241,sadness,all dressed up and no where to go...,0,train
1965695245,sadness,homework on a friday night...lame,0,train
1965695268,neutral,"@men i would have, but supertarget did not have any.",1,train
1965695708,worry,@men i am sorry.,2,train
1965695709,sadness,found out my &quot;friend&quot; is not actually. but hey shit happens.,0,train
1965695753,sadness,@men no i mean 2moz. i am workin' 7-1 in a bakers then 6-4 later in a pub,0,train
1965695936,love,seeing the gf 5 days in a row for a few hours each day is amazing-just wish the location was not a hospital,3,train
1965696223,worry,gettin ready to head back to chi...don't want to leave indy #has fb,2,train
1965696326,worry,@men i am lost. please help me find a good home.,2,train
1965696462,sadness,was just in a wreck. getting real sore now. it was their fault and they did not have insurance. was planning to go to the wedding tonight,0,train
1965696475,sadness,@men yeah now i am done but i have to work all weekend i am soo bummed about it,0,val
1965696645,worry,@men what software do you use to design sites? i am a cs student and currently i hard code everything. it is not the fastest way...,2,train
1965696685,neutral,@men there is good cholesterol. there are no good tumors.,1,train
1965696811,worry,has broken off the fb wedding so sadly no longer has an excuse to get @ hauntingxealot to goulburn,2,train
1965697137,worry,off work early,2,train
1965697525,neutral,so bored. nothing to do,1,train
1965697717,worry,thinks she has getting sick...,2,train
1965697721,sadness,the sun is breaking through the clouds!...and now it is covered up again.,0,train
1965698138,worry,at the orthodontisstt,2,train
1965719154,worry,trying to fix my internet connection...guess my 'prayers' have been answered and i will not have any study distractions ugh,2,train
1965719436,neutral,@men: probably not i want to go home,1,train
1965719581,worry,@men hope everything ok! can burr fix this?,2,train
1965719756,worry,@men bummer- that is a bad experience.,2,train
1965719904,worry,waiting to put my story about stereo skyline up. do not know where to put it. boo,2,train
1965719918,worry,@men my phone died,2,train
1965720001,sadness,i do not want to be ugly anymore,0,train
1965720514,worry,@men paramore makes me want to punch babies lol,2,train
1965720618,sadness,"@men gets to go home. i am here until 1angel, saint or innocent0",0,train
1965720941,worry,r u still there? ? i guess not i want to talk to you,2,val
1965721003,neutral,is my picture showing?,1,train
1965721435,sadness,last day of school and last concert of my life... wow... can you say emotional? i am really going to miss mhs... had graduation practice today...,0,train
1965721843,sadness,@men i am so pissed i could not make an instore at hot topic in the rockaway mall to see @men. haha no he wont.,0,train
1965721856,worry,"i am in pain, shit",2,train
1965722431,happiness,@men what a great project!! <-empp wish i could have done that with dd1. she has too old now.,4,train
1965723287,happiness,@men -url- - aww it is a shame that your all flued up but apparently it is really good stuff. good luck f ...,4,train
1965723308,neutral,june gloom seems to have arrived early,1,train
1965723520,worry,@men oh no...sorry to hear that ...,2,train
1965723598,neutral,@men @men just want to be there tonight,1,train
1965723623,neutral,"marley will not watch the french open unless it is in hd, which it is not... but my latest political ad is: -url-",1,train
1965723709,worry,"prayin for dad in wellington, fl -url- (via @men). i too live in welly. may i pray for you?",2,train
1965723846,worry,kind of.i'm trying to make sure i have everything yet still look after the boy.hubby is not home yet,2,train
1965724057,sadness,"i will miss my city when we leave...priciness, pollution, panhandlers and all",0,train
1965724235,neutral,really really cannot sleep x,1,train
1965724261,sadness,so i love my mac but msn does not work on it still,0,train
1965724413,worry,"@men oh, that sounds bed...poor girl",2,train
1965724779,sadness,i hve a blister on my pinky nd it hurts soo much!,0,train
1965725270,sadness,i lost 15 dollars. i always lose my money,0,train
1965725562,love,@men i like all the songs i cannot say just one guys! love ya,3,val
1965725815,worry,@men too late i am already on the bus goin home what the he shall u talkin about drinkin tea?? <-empp,2,train
1965726066,neutral,@men yes yes she is indeed nuts! ... like me... though i am not rich tut x,1,train
1965726219,happiness,"at least two to three times a week i turn on the tv, find comedy central already on and have to endure a brief moment of scrubs",4,train
1965726480,happiness,@men eww poor you wish you all the best! thank god there is rolland garros this month isn't?! ;p,4,train
1965726496,love,@men flew home from london to ni to catch up with the family and caption a show ... everyone went to bed early and left me!! <-empp,3,train
1965726797,worry,@men do not be mad at me. please? ::puppy dog eyes::,2,train
1965727124,worry,i took her cracker now she does not love me,2,train
1965727287,neutral,wants to go home,1,val
1965728025,neutral,@men what has wrong?,1,train
1965728525,neutral,@men i keep thinking about food! <-empu i made myself some tea,1,train
1965729944,worry,@men hello 30stm-fan another one that is cool. i do not know one fan of them in person only via the net so how are you?,2,train
1965730089,love,just loaned out a set of aerobars to team mate for tomorrow's texas cup race at alkek. bummed i will not be there.,3,train
1965730187,neutral,i am not feeling this weather today where is the sun @,1,train
1965730305,neutral,i hate the dryer.,1,train
1965730453,sadness,"@men well, yeah. but my mom does not want to drive all the way to sac if we we are that far away.",0,train
1965730547,sadness,"@men aww, poor leg! *sends virtual hug* x",0,train
1965730931,sadness,too many good shows coming up and no money to buy tickets. fmfl. brand new at the troub?,0,train
1965731185,worry,working on something exciting... and i cannot tweet about it for several months,2,train
1965731785,neutral,@men if i had a car,1,train
1965732280,neutral,@men i like them. is that weird?,1,train
1965732756,worry,@men oh no fair... that is in 9 hours,2,train
1965733451,neutral,night to @men - the light dims as you leave the chat room,1,train
1965733632,sadness,fucking hates goodbyes,0,train
1965733846,happiness,"prayin for dad in wellington, fl -url- (via @men). i too live in welly. may i pray f... -url-",4,val
1965733866,neutral,working until10,1,train
1965733992,neutral,bloody intrusive thoughts. i am really going to bed now,1,train
1965734208,neutral,phones about to die ttfn!,1,train
1965734829,love,@men hahah! that was the best! thank god for terry he was laughing so hard. i miss him i remember racing trucks with him that ...,3,train
1965734898,neutral,@men i know so lame,1,train
1965735639,worry,unanticipated thunderstorm quashed camping trip,2,train
1965736126,sadness,missed the play,0,train
1965736181,worry,just got my marks... bcit is the death of me i swear!,2,train
1965736799,worry,"i hate to say this, but cla really should have had a press conference or something today.",2,train
1965736936,happiness,@men you rule for doing this! i bought the second game at full price and lost it in a move.,4,val
1965736985,neutral,@men i hope they come,1,train
1965737496,sadness,my head hurts,0,train
1965737961,neutral,@men opps try that again the keyboard is all back to front mac to pc and back madness really chef,1,train
1965737976,sadness,"whatever. i give up, my phones about to die anyway. next time",0,train
1965737999,worry,families i really feel for some people and wish i could help but i cannot,2,train
1965738226,love,@men i love jeopardy ...take that!,3,train
1965738630,sadness,@men sorry - i have failed to grasp your meaning,0,train
1965738959,worry,just got home from a work... and not looking forward to it tomorrow morning! oh and tomorrow night! great,2,train
1965739793,sadness,"oy, i am such a nerd...i am writin 2 no1 cuz no1 is followin me i mean lik sum1 was but their account was deleted due to &quot;strange activities&quot;",0,val
1965739865,worry,feels very very sick hmph.,2,train
1965740284,love,it baffles me how much radio shack is not the same radio shack i grew up with,3,train
1965741023,worry,@men i doubt i shall get one to be honest,2,train
1965741241,neutral,@men gross! haha it was like the tiniest piece ever but i can taste it like i ate the whole onion eww,1,train
1965741554,neutral,"@men i was not i was with the bf at the time, and am now omw to class. what is this new kaggra,?",1,train
1965741911,worry,i am really nervous about giving a speech at a wedding tomorrow,2,train
1965742220,sadness,@men aww i am sorry your boys are sick. i shall keep my fingers crossed for no tails. lol stay well youself and get better boys!,0,train
1965742273,love,@men still no michigan shows where has the love?? <-empp,3,train
1965742662,neutral,have to go to my old house and finish moving.,1,train
1965742902,worry,today was horrible. my sillyness caused me a whole lot of stress and head ache and it ended up ruining a beautiful sunny day.,2,train
1965743442,sadness,looks like it is another night at the office lol,0,train
1965757459,worry,it is about to storm...soo much 4 goin out ...ill just play on the net for awhile,2,train
1965757790,worry,ahh omg pridelines got talent is giving me a headache!! <-empp wtf omg osn !! <-empp make it stop mommy make it stop,2,train
1965758082,worry,peeling so much!! <-empp ...i feel so bad,2,train
1965758120,worry,@men so when are you guys coming to alabama...you we are supposed to be there tonight but cancelled...i had great seats,2,train
1965758268,worry,@men what happened? i thought you we are coming back today...,2,train
1965758611,worry,just wake up.and i got flu -url-,2,train
1965758659,love,"ok, back to packing. have been sitting in car charging phone as charger was left @ home as well",3,train
1965758674,worry,@men thank yoou! i might have to get it seen to... hm... xx,2,train
1965759106,worry,@men i thought it was just me that was like really hot. my room is too hot to sleep in,2,train
1965759204,worry,@men omg really?? <-empp i sowwy! i shall do it again! :-p i was tired when i did that this morning. :-p lol!,2,train
1965759423,worry,"@men living in harlem, i can say for sure that there is far more pollution here than in other parts of nyc where i have lived.",2,train
1965759564,worry,i want to panic,2,train
1965759595,neutral,@men yea it is. thanks for the link.,1,train
1965759789,sadness,"when you see me, point and laugh. i am ugly.",0,train
1965759818,sadness,home alone on a friday night does not get sadder than that folks,0,train
1965760198,worry,"3 days left of school! for bryce and tyler, that is 3 more days of elementary",2,train
1965762036,neutral,grr...i got the wrong size coat for the sheep,1,train
1965762070,sadness,needs to see a band live... damn blink for not coming to the uk this year! ...anyone want to go see billy bragg or colin blunstone with me?,0,val
1965762157,neutral,"beers and whiskey = awesomness, work in 8 hours = sourness",1,train
1965762158,sadness,@men aww hey! i did not know this was you! lol. i am sick. no outtie for me.,0,train
1965762296,sadness,@men michelleemybellee <-empu *snif snif*,0,train
1965762313,worry,@men i guess if you cannot accept me...i'll have to keep it movin,2,train
1965762473,worry,@men i really wish i could make it! a 12 hr. drive just is not going to happen this weekend.,2,train
1965762657,neutral,missing tim!,1,train
1965762762,sadness,not in front of the tv wats the score an inning?? <-empp,0,train
1965763522,worry,@men pe and aa? that is a toss up. did your mother have a &quot;fun&quot; time dealing with american airlines (i assume)?? <-empp,2,val
1965763824,sadness,"ok, son in bath, so going to see if i can find some quick quotes. going to miss ya'll this weekend. i am already gettin sad",0,train
1965764076,sadness,"oh dang! 'drag me to hell' came out today, did not it? man, i wish i remembered; i would have gone and seen it.",0,train
1965764448,love,@men o dear! he has here! <-empu omgogmgo... <-empu u did not see that i was going to fuck u...?,3,train
1965764625,worry,i left my ipod in the car so now it is all warm.,2,train
1965764685,worry,@men ahh i am on your blogtv waiting room,2,train
1965764910,sadness,@men i had an account at a local comic store that i ran to 4k at one time,0,train
1965765082,sadness,how amazing is hollyoaks! but my poor warren lmao!,0,train
1965765194,neutral,@men i miss rollerblading down shoreline.,1,train
1965765404,love,"i love my brothers i miss them, i see them tomorrow! they are my rock.",3,train
1965765504,worry,i want to go see drag me to he shall tonight. but no one to go with,2,train
1965765936,sadness,@men aww...thats a bummer,0,train
1965766319,worry,does not feel well and derek will not get me any medicine,2,train
1965767063,sadness,"@men i wish, but nah babe back i home in the atl",0,train
1965767349,worry,i think i may have ruined a friendship this week by getting carried away,2,train
1965768335,sadness,missing the shotgun match because i was guilted into going to the store with the wife.,0,train
1965768422,worry,giving up. everyone and their cat is using castle.dynamicproxy2. 3 out of 4 of my dependencies need each a different version of dynproxy2,2,train
1965768468,happiness,@men @men have safe trips! and indy is my home,4,train
1965768525,sadness,@men i think i shall be home more than i want to be next week - no work booked in for the forseeable.,0,train
1965768764,worry,@men i guess i shall never have it but the sad thing is that u did not put an alternate e-mail!! <-empp because if u do not remember ur secret,2,train
1965769120,worry,@men girl i am buying and posting your pressie tomorrow but i have no fucking clue what to get you so i am sorry if you hate it,2,train
1965769470,sadness,i am soo bored. just fuckin got a new phone and called my man but he has busy and one else bored?? <-empp,0,train
1965770075,neutral,at my cousins wake,1,train
1965770478,worry,@men sorry i was not doing the inviting...all single women i think.,2,train
1965770978,sadness,"just to drive @men crazy, i miss the big blue selected tweet highlight. i cannot tell which tweet is selected anymore",0,train
1965771049,love,"@men you are always <-empu awesome, dougie. have a great gig tonight, wish i we are there again love you, thanks for yesterday!",3,train
1965771109,worry,brittany moved,2,train
1965771606,worry,i do not want to be single the rest of my life,2,train
1965771645,worry,mom is on her way home but yay for mother son days! she even bought some new shoes. haha.,2,train
1965793736,neutral,@men i apologize for the trollcat crap. i misunderstood the concept,1,train
1965793856,love,"@men thhaanks! , i wish too",3,train
1965793933,sadness,@men i hate when that happens. i hope you figure it out soon!,0,train
1965794380,worry,"is bored, cannot go on habbo stupid ban",2,train
1965794423,love,@men not sure it did not say it was 2 big. i jst saw the pics of u on ur last bday. you looked so pretty!! <-empp i miss you!! <-empp,3,train
1965794496,happiness,"@men well my neck hurts from moving out you massage me, i massage u?! lol!",4,train
1965794607,neutral,"all dressed, showered and clean-shaven and i have nowhere to go on a friday night",1,train
1965794839,neutral,@men i shall come to the shop in like an hour. i need to get a pedicure but i do not have time today probably next week tho!,1,train
1965795049,sadness,i fought jered to the death to avoid a wet willy... but he got me anyway. q is coming over... bike ride?,0,train
1965795934,sadness,"@men without whipped topping, there is no shortcake. #has shortcakefail",0,train
1965796825,worry,"feels a sinus headache brewing, but cannot take drugs.",2,train
1965796883,happiness,@men good show for you guys ... i wish i could be there to see you,4,train
1965796997,worry,goodnight all! no ipod still but found my old mp3 player...we'll see how long it holds out for. xx,2,train
1965797042,worry,i am at work!! <-empp ugghh someone save me now,2,train
1965797149,sadness,i do not want to miss the laker game tonight! i am so sad,0,train
1965797225,worry,"what a gloomy day in the oc,cali",2,train
1965797266,worry,@men in spoke to you yesterday and u did not respond girl wassup though!,2,train
1965797383,worry,i wish i lived closer to the girls. i am tryna chill on a friday night! (@men next weekeend! drink all day and night?!),2,train
1965798122,worry,@men sleeping in for me is sleeping until 8am but you know i have 3 kids ...,2,train
1965798852,worry,now i feel sick.,2,train
1965799010,sadness,@men what i thought ur going somewhere that is why i did not invitw u,0,train
1965799386,worry,@men: awwe that okay. i missed bullet's concert in toronto last summer because i had just gotten into them sadness,2,train
1965800619,neutral,@men does this mean you are leaving me?,1,train
1965800852,neutral,sold out,1,train
1965801034,sadness,heading to graduation i do not like this...oh and nick...i'll be looking for you...,0,train
1965801630,worry,i should go shower but ffaf is fucking distraacting,2,train
1965801756,neutral,who would have thought wallace and gromit and the team behind monkey island could have combined so disastrously?,1,train
1965801971,love,have not used twitter in awhile. bgt!! <-empu <-empp drawing!! <-empu <-empp summer!! <-empu <-empp finals <-empu,3,train
1965802193,happiness,@men hey chick u alryt u at dads tmoro we sud do sumin aen like last week we neva dun oot this week lol missed you ha bye hun xx,4,train
1965802301,neutral,guess i was not on next. now i am in 2 songs. 3 guys at stage...one looks like my dad. ones mexican and then some chubby bald guy hahahaha,1,train
1965802407,worry,not ready to say goodbye to spring awakening tomorrow. ugh anyone else going to be there?? <-empp,2,train
1965802757,worry,people are not twitting very much today,2,train
1965804100,sadness,i called kris he did not pick up i feel really bad ha ha,0,train
1965804359,worry,@men why has it been so long since i have talked to you let alone seen you?? <-empp it makes me sad,2,train
1965804451,neutral,me salvem,1,train
1965804488,worry,"i am having serious cig craving... head for kitchen, let the non smoker weight gain begin",2,train
1965804792,worry,missing his voice,2,train
1965805100,worry,omg! really? i just ran into a wall,2,train
1965805629,worry,enchiladas were not as good as i thought they would be now i know why i do not eat mexican,2,train
1965805978,worry,is it sad that i am a little sad it was the last day of school? i am so ready to be done with it...but saying goodbye is hard.,2,train
1965806027,sadness,i guess the relaxing dinner and a movie is out for tonight...i was looking forward to that after my day at work,0,train
1965806945,neutral,@men they really do. it is a crying shame.,1,train
1965807891,worry,wish i had time to make it to the cfi lecture tonight after basketball,2,train
1965808109,worry,well... all my slacking off earned me a d and a c but at least everything else are a's and b's ^^ next school year all b's and a's esh!,2,train
1965808252,worry,@men i think only 23. i get confused easy tho. lol i hope so if so two stopped following me 2. i know one did already.,2,train
1965808585,worry,sore throat again. gaah. it hurts.,2,train
1965808656,worry,going through security already miss my baby.,2,train
1965808715,sadness,ugh have to report again monday,0,train
1965808795,worry,thought i was seeing top shelf jizz. very dissapointed!,2,train
1965813450,worry,"i am not doing the hunt, i was in the middle of making it but all my work got erased sry guys, now i look like a idiot for replying 2 all u",2,train
1965813607,neutral,@men very long by the sounds of things... but deadlines are deadlines...,1,train
1965813761,neutral,ok so i have now got a bit of a bad back after lifting all drum hardware into my car downer.,1,train
1965814211,neutral,@men tried to follow one of your #has ff recommendations but &quot;have been blocked from following by request of the user&quot;,1,train
1965814259,worry,"@men more than welcome...would love to do more physically, but family life does not allow",2,train
